"user_id","favorite_count","grade","item_count","interest","review_count","comment_count","follower_count","pay_count","parcel_post_count","transfer_count","chat_count"
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
9462379,0,0,3,5,0,0,0,0,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
1179655,948,3842,319,146751,403,368,0,19,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2744560,1,0,6,541,0,2,0,0,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
12991209,4,0,84,23,0,0,0,4,6,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
8661286,5,68,5,126,7,25,0,23,0,8,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
9486749,266,498,202,2406,51,44,0,44,0,0,8
3745504,79,1804,6,2638,181,1771,0,0,0,0,1
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
3992494,6,102,108,90,12,3,0,1,0,0,5
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
592959,22992,119812,1595,3494877,12390,2318,0,3143,0,467,9
548278,73,30,25,648,4,45,0,0,3,0,1
1286544,52,790,13,413,79,100,0,6,0,0,58
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
5077996,95,488,234,758,49,87,0,20,0,0,2
3987908,75,1272,11,3770,128,36,0,0,0,1,5
2604332,851,4223,296,32165,435,626,0,94,22,4,4
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2604332,851,4223,296,32165,435,626,0,94,22,4,4
2604332,851,4223,296,32165,435,626,0,94,22,4,4
9764569,191,1623,296,527,165,378,0,61,90,0,1
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
2378282,523,8148,681,11506,816,15,0,113,181,18,0
76425774,0,0,1,4,0,0,0,0,0,0,0
2378282,523,8148,681,11506,816,15,0,113,181,18,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
3611753,271,523,869,756,53,79,0,20,0,0,2
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2796536,428,1811,195,16436,185,622,0,1,0,0,6
2378282,523,8148,681,11506,816,15,0,113,181,18,0
75666168,149,380,791,458,38,3,0,29,0,0,0
6285413,101,1642,1,1782,168,743,0,0,0,0,3
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2034620,11,294,35,200,31,28,0,52,81,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
12891094,6,50,67,20,5,1,0,0,0,0,4
11031323,9,30,46,32,3,0,0,1,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
11031323,9,30,46,32,3,0,0,1,0,0,0
12563307,1,30,19,4,3,1,0,3,0,0,1
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
1641602,62,715,250,36834,84,1,0,0,147,0,0
8065364,1,39,20,22,4,0,0,5,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
12364382,1,10,18,7,1,0,0,1,0,0,1
2378282,523,8148,681,11506,816,15,0,113,181,18,0
11031323,9,30,46,32,3,0,0,1,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2378665,1081,1017,150,24628,107,286,0,50,0,0,0
3926631,234,460,162,1256,46,38,0,12,0,0,30
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
12708319,57,233,283,152,24,1,0,9,40,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2378282,523,8148,681,11506,816,15,0,113,181,18,0
5077996,95,488,234,758,49,87,0,20,0,0,2
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
12910561,1,0,8,5,0,0,0,0,0,0,0
4507787,146,30,124,3658,3,182,0,2,0,0,1
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
5077996,95,488,234,758,49,87,0,20,0,0,2
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2378665,1081,1017,150,24628,107,286,0,50,0,0,0
5077996,95,488,234,758,49,87,0,20,0,0,2
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
76907929,38,30,49,108,3,0,0,11,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
5077996,95,488,234,758,49,87,0,20,0,0,2
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
8165392,0,10,7,2,1,0,0,2,1,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
75666168,149,380,791,458,38,3,0,29,0,0,0
12306711,47,319,1134,221,33,1,0,38,0,0,9
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
77274106,0,0,8,0,0,0,0,0,0,0,0
5077996,95,488,234,758,49,87,0,20,0,0,2
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
12991209,4,0,84,23,0,0,0,4,6,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
77274106,0,0,8,0,0,0,0,0,0,0,0
12891094,6,50,67,20,5,1,0,0,0,0,4
3611753,271,523,869,756,53,79,0,20,0,0,2
4751491,3451,3586,5,34211,374,1347,0,0,1,0,3
7252980,3,0,1,42,0,80,0,0,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
75666168,149,380,791,458,38,3,0,29,0,0,0
4751491,3451,3586,5,34211,374,1347,0,0,1,0,3
2034620,11,294,35,200,31,28,0,52,81,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
3992494,6,102,108,90,12,3,0,1,0,0,5
10703915,208,1942,111,350,199,59,0,550,1,7,1
74656488,31,288,32,45,29,4,0,13,0,0,0
2617066,6725,14538,547,419737,1512,1007,0,24,0,11,51
74601682,0,90,53,8,9,0,0,10,5,0,0
1287250,314,2905,28,1057,300,743,0,140,2,16,1
2378282,523,8148,681,11506,816,15,0,113,181,18,0
12840567,11,15,32,16,2,5,0,10,0,0,0
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
2926862,6,238,28,474,24,120,0,37,30,0,1
3581777,275,1360,376,11644,140,212,0,45,44,11,51
2378282,523,8148,681,11506,816,15,0,113,181,18,0
2701783,53,472,501,2649,49,8,0,104,1,0,0
541227,731,2646,142,28329,309,75,0,2,7,1,9
69538,4213,3030,80,278593,317,1301,0,102,394,11,4
2498643,3580,8444,2,224698,868,2378,0,0,0,0,2
96166,14924,34485,335,4309758,3680,1317,0,556,0,96,85
2498643,3580,8444,2,224698,868,2378,0,0,0,0,2
75620615,6,100,33,27,10,0,0,6,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
107157,155,2517,148,3509,257,346,0,50,2,7,0
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
8266205,262,1102,19,778,110,111,0,226,0,4,1
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
75333808,10,284,5,25,28,6,0,18,0,0,2
4751491,3451,3586,5,34211,374,1347,0,0,1,0,3
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
3070670,618,150,1,24558,15,12,0,0,0,0,1
2617066,6725,14538,547,419737,1512,1007,0,24,0,11,51
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
1297333,2346,7052,66,296491,716,349,0,8,1,1,3
7192731,55,10,5,497,1,92,0,0,0,0,2
74912330,166,557,124,250,56,0,0,27,0,0,6
4507787,146,30,124,3658,3,182,0,2,0,0,1
1179655,948,3842,319,146751,403,368,0,19,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
12189505,16,280,4,37,28,1,0,48,0,0,0
2498643,3580,8444,2,224698,868,2378,0,0,0,0,2
11485135,70,978,53,216,102,15,0,247,0,0,0
6874411,49,349,165,1111,35,77,0,7,7,0,1
77306652,3,0,3,0,0,0,0,0,0,0,0
2498643,3580,8444,2,224698,868,2378,0,0,0,0,2
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
9240746,384,1225,13,1302,127,25,0,286,16,5,18
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2498643,3580,8444,2,224698,868,2378,0,0,0,0,2
9486749,266,498,202,2406,51,44,0,44,0,0,8
2378282,523,8148,681,11506,816,15,0,113,181,18,0
11247025,543,14580,194,2577,1520,102,0,56,0,0,34
12073905,1,10,7,2,1,0,0,7,0,0,0
2378282,523,8148,681,11506,816,15,0,113,181,18,0
328309,337,1115,1290,16544,119,1,0,49,249,0,2
12073905,1,10,7,2,1,0,0,7,0,0,0
1279344,42,590,356,117,61,15,0,79,1,0,0
3611753,271,523,869,756,53,79,0,20,0,0,2
11517181,100,1004,131,168,105,16,0,272,0,0,0
75742035,177,323,553,185,33,1,0,20,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
506457,8,108,25,968,11,1,0,6,4,2,0
2378282,523,8148,681,11506,816,15,0,113,181,18,0
8806964,2,30,24,28,3,0,0,6,4,0,0
1279344,42,590,356,117,61,15,0,79,1,0,0
77306652,3,0,3,0,0,0,0,0,0,0,0
10242871,1,10,33,7,1,0,0,1,0,0,0
77245403,0,0,3,1,0,0,0,0,0,0,0
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
8929209,5170,42991,106,5029,4320,121,0,218,0,0,0
2605432,231,1811,24,4902,183,2,0,19,8,0,5
2604332,851,4223,296,32165,435,626,0,94,22,4,4
1933344,261,824,85,13086,84,374,0,56,0,16,0
11031323,9,30,46,32,3,0,0,1,0,0,0
2378282,523,8148,681,11506,816,15,0,113,181,18,0
75231266,28,38,193,69,5,0,0,11,1,0,2
2604332,851,4223,296,32165,435,626,0,94,22,4,4
8266205,262,1102,19,778,110,111,0,226,0,4,1
11517181,100,1004,131,168,105,16,0,272,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2701783,53,472,501,2649,49,8,0,104,1,0,0
5332936,2,51,12,289,5,1,0,1,0,0,0
8173665,4,10,16,26,1,5,0,2,0,0,0
11517181,100,1004,131,168,105,16,0,272,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10703915,208,1942,111,350,199,59,0,550,1,7,1
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
948674,10504,19027,44,260464,1969,4069,0,172,0,1,17
2294187,462,3720,833,1228,376,0,0,186,1,6,60
592959,22992,119812,1595,3494877,12390,2318,0,3143,0,467,9
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
74805836,1,0,10,7,0,0,0,0,0,0,0
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
10255755,2063,7539,784,3424,755,392,0,677,0,5,236
2604332,851,4223,296,32165,435,626,0,94,22,4,4
